N	Percentage	TR	Threshold	Filter
28638	0.9576004815087273	0.5099518122773937	0.8625	Certainty
28637	0.9575670434026616	0.5099346998638126	0.8626	Certainty
28636	0.957533605296596	0.5099175862550636	0.8627	Certainty
28635	0.9575001671905303	0.5099004714510215	0.8629	Certainty
28633	0.957433290978399	0.5098662382565571	0.8631	Certainty
28632	0.9573998528723333	0.5098491198658843	0.8633	Certainty
28631	0.9573664147662676	0.5098320002794174	0.8634	Certainty
28630	0.957332976660202	0.5098498078938176	0.8635	Certainty
28628	0.9572661004480706	0.5098155651809417	0.8638	Certainty
28626	0.9571992242359393	0.509781317683225	0.8639	Certainty
28623	0.9570989099177423	0.5097299374628795	0.864	Certainty
28621	0.957032033705611	0.5096956779986723	0.8647	Certainty
28620	0.9569985955995453	0.5097134870719776	0.8648	Certainty
28616	0.9568648431752825	0.5097497903270898	0.8649	Certainty
28614	0.9567979669631512	0.5097504717970225	0.8651	Certainty
28613	0.9567645288570855	0.5097333379932198	0.8657	Certainty
28611	0.9566976526449542	0.5096990667924924	0.8658	Certainty
28608	0.9565973383267572	0.5097175615212528	0.8659	Certainty
28607	0.9565639002206915	0.5097004229733981	0.8664	Certainty
28606	0.9565304621146258	0.5097182409284765	0.8665	Certainty
28605	0.9564970240085602	0.5097011012060828	0.8666	Certainty
28602	0.9563967096903632	0.5096846374379415	0.8668	Certainty
28601	0.9563632715842975	0.5097024579560155	0.8671	Certainty
28598	0.9562629572661004	0.5096859920274145	0.8672	Certainty
28595	0.9561626429479034	0.5096345514950166	0.8674	Certainty
28594	0.9561292048418377	0.5096174022522207	0.8676	Certainty
28593	0.9560957667357721	0.5096352254048193	0.8677	Certainty
28592	0.9560623286297064	0.5096530498041411	0.8678	Certainty
28590	0.9559954524175751	0.5096537250786989	0.8679	Certainty
28586	0.9558616999933124	0.5096900580703841	0.868	Certainty
28583	0.9557613856751154	0.5097085680299479	0.8681	Certainty
28579	0.9556276332508526	0.5096399454144651	0.8683	Certainty
28578	0.955594195144787	0.5096577787108965	0.8685	Certainty
28575	0.95549388082659	0.5096062992125985	0.8686	Certainty
28573	0.9554270046144586	0.5096069716165611	0.8688	Certainty
28569	0.9552932521901959	0.5095733137316671	0.869	Certainty
28567	0.9552263759780646	0.509538978541674	0.8693	Certainty
28565	0.9551594997659333	0.5095046385436723	0.8695	Certainty
28564	0.9551260616598676	0.5094874667413527	0.8698	Certainty
28563	0.9550926235538019	0.5094702937366523	0.87	Certainty
28559	0.9549588711295393	0.5094366049231416	0.8702	Certainty
28558	0.9549254330234735	0.5094544435884866	0.8705	Certainty
28554	0.9547916805992108	0.5094907893815227	0.8706	Certainty
28550	0.9546579281749482	0.5094570928196147	0.8707	Certainty
28549	0.9546244900688825	0.5094749378261936	0.8717	Certainty
28548	0.9545910519628168	0.5094927840829481	0.8718	Certainty
28547	0.9545576138567512	0.5094756016394016	0.8719	Certainty
28546	0.9545241757506855	0.5094584179920129	0.872	Certainty
28544	0.9544572995385542	0.5094240470852018	0.8722	Certainty
28537	0.9542232327960944	0.5094789221011319	0.8723	Certainty
28534	0.9541229184778974	0.5094623957384173	0.8724	Certainty
28533	0.9540894803718317	0.5094452037991098	0.8726	Certainty
28532	0.954056042265766	0.5094280106547034	0.8727	Certainty
28530	0.9539891660536347	0.509428671573782	0.8728	Certainty
28529	0.953955727947569	0.5094114760419223	0.8729	Certainty
28528	0.9539222898415034	0.509394279304543	0.873	Certainty
28527	0.9538888517354377	0.5094121358712799	0.8733	Certainty
28526	0.953855413629372	0.509429993689967	0.8734	Certainty
28525	0.9538219755233064	0.5094478527607362	0.8739	Certainty
28523	0.953755099311175	0.5094485152333205	0.874	Certainty
28519	0.9536213468869124	0.5094849048003086	0.8742	Certainty
28518	0.9535879087808466	0.5094677046076163	0.8744	Certainty
28515	0.9534875944626496	0.5094862353147466	0.8746	Certainty
28514	0.9534541563565839	0.5094690327558392	0.8749	Certainty
28512	0.9533872801444526	0.5095047699214366	0.8752	Certainty
28511	0.9533538420383869	0.5094875662025183	0.8753	Certainty
28510	0.9533204039323213	0.509470361276745	0.8757	Certainty
28509	0.9532869658262556	0.5094882317864534	0.8758	Certainty
28508	0.9532535277201899	0.509471025677003	0.876	Certainty
28507	0.9532200896141243	0.5094888974637808	0.8764	Certainty
28506	0.9531866515080586	0.5095067705044553	0.8769	Certainty
28505	0.9531532134019929	0.509524644799158	0.877	Certainty
28504	0.9531197752959273	0.5095425203480213	0.8771	Certainty
28503	0.9530863371898616	0.5095253131249342	0.8776	Certainty
28502	0.9530528990837959	0.5095431899515823	0.8779	Certainty
28499	0.9529525847655989	0.5095617390083863	0.8781	Certainty
28498	0.9529191466595333	0.5095796196224296	0.8782	Certainty
28497	0.9528857085534675	0.509597501491385	0.8785	Certainty
28495	0.9528188323413362	0.5095981751184419	0.8792	Certainty
28494	0.9527853942352705	0.5095809644135607	0.8793	Certainty
28493	0.9527519561292048	0.509598848840066	0.8795	Certainty
28492	0.9527185180231391	0.509581636950723	0.8798	Certainty
28491	0.9526850799170735	0.5095644238531466	0.8799	Certainty
28488	0.9525847655988765	0.5096180848076383	0.88	Certainty
28486	0.9525178893867451	0.5095836551288352	0.8801	Certainty
28485	0.9524844512806795	0.509566438476391	0.8804	Certainty
28483	0.9524175750685481	0.5096022188673945	0.8805	Certainty
28480	0.9523172607503511	0.5095856741573034	0.8806	Certainty
28479	0.9522838226442855	0.5096035675409951	0.8809	Certainty
28478	0.9522503845382198	0.509621462181333	0.881	Certainty
28477	0.952216946432154	0.5096042420198756	0.8812	Certainty
28475	0.9521500702200227	0.5096400351185251	0.8814	Certainty
28469	0.9519494415836287	0.5097123186624047	0.8815	Certainty
28468	0.951916003477563	0.5096950962484192	0.8817	Certainty
28466	0.9518491272654317	0.5096957774186749	0.8818	Certainty
28464	0.9517822510533004	0.5096964586846543	0.8819	Certainty
28463	0.9517488129472347	0.5096792326880512	0.8822	Certainty
28462	0.951715374841169	0.5096971400463777	0.8823	Certainty
28458	0.9515816224169064	0.5096633635533067	0.8826	Certainty
28457	0.9515481843108407	0.5096461327617107	0.883	Certainty
28456	0.9515147462047749	0.5096289007590666	0.8834	Certainty
28455	0.9514813080987093	0.5096468107538218	0.8835	Certainty
28454	0.9514478699926436	0.5096647220074506	0.8839	Certainty
28452	0.9513809937805122	0.5096302544636581	0.8841	Certainty
28451	0.9513475556744466	0.5096481670240062	0.8843	Certainty
28449	0.9512806794623152	0.509683995922528	0.8846	Certainty
28446	0.9511803651441182	0.5097025943893694	0.8847	Certainty
28445	0.9511469270380526	0.5097205132712251	0.885	Certainty
28444	0.9511134889319869	0.5097032766136971	0.8851	Certainty
28443	0.9510800508259212	0.509721196779524	0.8852	Certainty
28441	0.9510131746137899	0.509686719876235	0.8853	Certainty
28439	0.9509462984016586	0.5096874011041176	0.8858	Certainty
28437	0.9508794221895271	0.5096529169743644	0.8859	Certainty
28435	0.9508125459773958	0.5096184279936697	0.8861	Certainty
28434	0.9507791078713301	0.5096011816838996	0.8862	Certainty
28433	0.9507456697652645	0.509619104561601	0.8863	Certainty
28432	0.9507122316591988	0.5096370287000562	0.8865	Certainty
28428	0.9505784792349361	0.5096032081046855	0.8867	Certainty
28426	0.9505116030228048	0.5096038837683811	0.8868	Certainty
28423	0.9504112887046078	0.5096224888294691	0.8871	Certainty
28421	0.9503444124924765	0.5096583512191689	0.8873	Certainty
28418	0.9502440981742795	0.5096065873741995	0.8881	Certainty
28416	0.950177221962148	0.5096072635135135	0.8883	Certainty
28415	0.9501437838560824	0.509590005278902	0.8884	Certainty
28414	0.9501103457500167	0.5095727458295206	0.8885	Certainty
28411	0.9500100314318197	0.509591355460913	0.8887	Certainty
28410	0.949976593325754	0.5096092925026399	0.889	Certainty
28409	0.9499431552196883	0.5096272308071386	0.8893	Certainty
28408	0.9499097171136227	0.5096099690228105	0.8894	Certainty
28407	0.949876279007557	0.509627908614074	0.8895	Certainty
28402	0.9497090884772287	0.5095415815787621	0.8896	Certainty
28401	0.949675650371163	0.5095243125242069	0.8898	Certainty
28398	0.949575336052966	0.5095077118106909	0.8899	Certainty
28395	0.9494750217347689	0.5095615425250924	0.89	Certainty
28394	0.9494415836287032	0.5095442699161795	0.8901	Certainty
28393	0.9494081455226376	0.5095622160391646	0.8904	Certainty
28392	0.9493747074165719	0.5095449422372499	0.891	Certainty
28391	0.9493412693105062	0.5095276672184847	0.8915	Certainty
28390	0.9493078312044406	0.5095456146530468	0.892	Certainty
28389	0.9492743930983749	0.5095635633520026	0.8922	Certainty
28388	0.9492409549923092	0.5095462871635903	0.8924	Certainty
28387	0.9492075168862436	0.5095290097579878	0.8925	Certainty
28385	0.9491406406741122	0.509494451294698	0.8933	Certainty
28384	0.9491072025680466	0.5095124013528749	0.8934	Certainty
28383	0.9490737644619809	0.5095303526758975	0.8936	Certainty
28382	0.9490403263559152	0.5095483052638996	0.894	Certainty
28381	0.9490068882498496	0.5095662591170149	0.8943	Certainty
28380	0.9489734501437839	0.5095489781536293	0.8944	Certainty
28378	0.9489065739316526	0.50951441257312	0.8945	Certainty
28377	0.9488731358255869	0.5094971279557388	0.8951	Certainty
28374	0.9487728215073898	0.5094805103263551	0.8956	Certainty
28373	0.9487393834013241	0.5094632220773271	0.8961	Certainty
28372	0.9487059452952584	0.5094811786268152	0.8963	Certainty
28371	0.9486725071891928	0.5094638891826161	0.8964	Certainty
28370	0.9486390690831271	0.5094818470215016	0.8966	Certainty
28369	0.9486056309770614	0.5094645563819662	0.8967	Certainty
28367	0.9485387547649301	0.5094652236753975	0.8971	Certainty
28365	0.9484718785527988	0.5095011457782478	0.8973	Certainty
28363	0.9484050023406674	0.5095370729471494	0.8974	Certainty
28362	0.9483715642346018	0.5095550384317044	0.8975	Certainty
28360	0.9483046880224704	0.509555712270804	0.8976	Certainty
28358	0.9482378118103391	0.5095916496226814	0.8978	Certainty
28356	0.9481709355982078	0.5095923261390888	0.8979	Certainty
28355	0.948137497492142	0.5095750308587551	0.898	Certainty
28351	0.9480037450678793	0.5095763817854749	0.8982	Certainty
28348	0.9479034307496823	0.5095597573021025	0.8985	Certainty
28346	0.947836554537551	0.5095604318069569	0.8986	Certainty
28345	0.9478031164314853	0.5095431292997001	0.8987	Certainty
28344	0.9477696783254197	0.5095611064069997	0.8993	Certainty
28343	0.947736240219354	0.5095438027026074	0.8994	Certainty
28340	0.947635925901157	0.5095271700776288	0.8995	Certainty
28339	0.9476024877950913	0.5095451497935707	0.8996	Certainty
28338	0.9475690496890257	0.50956313077846	0.8997	Certainty
28337	0.94753561158296	0.5095458234816671	0.8998	Certainty
28334	0.9474352972647629	0.509564480835745	0.9	Certainty
28331	0.9473349829465659	0.5095478451166566	0.9006	Certainty
28330	0.9473015448405002	0.5095305330038828	0.901	Certainty
28328	0.9472346686283689	0.5095312058740469	0.9011	Certainty
28327	0.9472012305223032	0.5095491933491015	0.9012	Certainty
28326	0.9471677924162375	0.509567182094189	0.9014	Certainty
28325	0.9471343543101719	0.509585172109444	0.9017	Certainty
28324	0.9471009162041062	0.509567857647225	0.902	Certainty
28322	0.9470340399919749	0.5096038415366146	0.9021	Certainty
28320	0.9469671637798435	0.509569209039548	0.9022	Certainty
28318	0.9469002875677122	0.5095698848788757	0.9023	Certainty
28317	0.9468668494616465	0.5095878800720415	0.9024	Certainty
28314	0.9467665351434494	0.509641873278237	0.9026	Certainty
28311	0.9466662208252524	0.509660555967645	0.9027	Certainty
28310	0.9466327827191868	0.5096785588131403	0.9028	Certainty
28307	0.9465324684009898	0.5097325749814533	0.9033	Certainty
28306	0.9464990302949241	0.5097152547163145	0.9034	Certainty
28304	0.9464321540827928	0.509715941209723	0.9036	Certainty
28303	0.9463987159767271	0.509733950464615	0.904	Certainty
28302	0.9463652778706614	0.5097166278001555	0.9041	Certainty
28301	0.9463318397645958	0.5097346383520017	0.9044	Certainty
28300	0.9462984016585301	0.5097526501766785	0.9045	Certainty
28299	0.9462649635524644	0.5097353263366197	0.9046	Certainty
28297	0.9461980873403331	0.5097360144184896	0.9047	Certainty
28295	0.9461312111282016	0.509736702597632	0.9049	Certainty
28294	0.946097773022136	0.509719375132537	0.905	Certainty
28293	0.9460643349160703	0.5097373908740678	0.9051	Certainty
28292	0.9460308968100046	0.509755407889156	0.9053	Certainty
28290	0.9459640205978733	0.5097207493814069	0.9056	Certainty
28289	0.9459305824918076	0.5097387677189014	0.9057	Certainty
28287	0.9458637062796763	0.5097394562873405	0.9058	Certainty
28284	0.9457633919614793	0.5097581671616461	0.906	Certainty
28283	0.9457299538554136	0.5097761906445568	0.9068	Certainty
28282	0.945696515749348	0.5097942154020225	0.9069	Certainty
28281	0.9456630776432823	0.5098122414341785	0.9077	Certainty
28278	0.9455627633250853	0.50986632718014	0.9079	Certainty
28276	0.945495887112954	0.5098316593577592	0.9084	Certainty
28275	0.9454624490068883	0.5098143236074271	0.9088	Certainty
28274	0.9454290109008225	0.509796986630827	0.909	Certainty
28272	0.9453621346886912	0.5097976796830787	0.9091	Certainty
28271	0.9453286965826255	0.5097803402780234	0.9092	Certainty
28270	0.9452952584765599	0.5097629996462681	0.9094	Certainty
28268	0.9452283822644285	0.5097283147021366	0.9095	Certainty
28266	0.9451615060522972	0.5097290030425246	0.9097	Certainty
28264	0.9450946298401659	0.5097650721766205	0.9098	Certainty
28261	0.9449943155219689	0.5098191854499133	0.9102	Certainty
28260	0.9449608774159032	0.5098018400566171	0.9105	Certainty
28258	0.9448940012037719	0.5097671455870904	0.9106	Certainty
28257	0.9448605630977062	0.5097497965105992	0.9109	Certainty
28255	0.9447936868855747	0.5097858786055566	0.9112	Certainty
28252	0.9446933725673777	0.5098046156024352	0.9114	Certainty
28251	0.9446599344613121	0.5097872641676401	0.9115	Certainty
28250	0.9446264963552464	0.5097699115044247	0.9118	Certainty
28249	0.9445930582491807	0.5097525576126588	0.9119	Certainty
28246	0.9444927439309837	0.5097712950506267	0.9121	Certainty
28245	0.9444593058249181	0.5097893432465923	0.9122	Certainty
28244	0.9444258677188524	0.509771986970684	0.9123	Certainty
28243	0.9443924296127867	0.5097900364692136	0.9124	Certainty
28242	0.9443589915067211	0.5098080872459457	0.9125	Certainty
28240	0.9442921152945897	0.5098087818696884	0.9127	Certainty
28239	0.9442586771885241	0.5097914232090371	0.9128	Certainty
28237	0.9441918009763927	0.5098275312533201	0.9132	Certainty
28235	0.9441249247642614	0.5098636444129626	0.9133	Certainty
28233	0.94405804855213	0.5098643431445472	0.9134	Certainty
28232	0.9440246104460643	0.5098824029470105	0.9135	Certainty
28229	0.9439242961278673	0.5098657409047433	0.9137	Certainty
28228	0.9438908580218016	0.5098483774975202	0.914	Certainty
28226	0.9438239818096703	0.5098490753206264	0.9141	Certainty
28220	0.9436233531732763	0.509851169383416	0.9143	Certainty
28218	0.943556476961145	0.5098164292295698	0.9144	Certainty
28217	0.9435230388550793	0.5097990573058795	0.9146	Certainty
28216	0.9434896007490136	0.5098171250354409	0.9147	Certainty
28213	0.9433892864308165	0.50980044660263	0.9149	Certainty
28212	0.9433558483247508	0.5098185169431447	0.915	Certainty
28209	0.9432555340065538	0.509837285972562	0.9153	Certainty
28206	0.9431552196883568	0.5098206055449195	0.9154	Certainty
28204	0.9430883434762255	0.5097858459792938	0.9155	Certainty
28203	0.9430549053701598	0.5097684643477645	0.9157	Certainty
28202	0.9430214672640942	0.5097510814835827	0.9158	Certainty
28201	0.9429880291580285	0.5097691571220879	0.9161	Certainty
28200	0.9429545910519628	0.5097872340425532	0.9166	Certainty
28199	0.9429211529458972	0.509805312245115	0.9167	Certainty
28197	0.9428542767337658	0.5098060077313189	0.9168	Certainty
28195	0.9427874005216345	0.5097712360347579	0.9172	Certainty
28194	0.9427539624155687	0.5097893168759311	0.9173	Certainty
28193	0.9427205243095031	0.5098073989997517	0.9175	Certainty
28192	0.9426870862034374	0.5098254824063564	0.9178	Certainty
28191	0.9426536480973717	0.5098080947820226	0.9179	Certainty
28190	0.9426202099913061	0.5098261794962753	0.918	Certainty
28189	0.9425867718852404	0.5098442654936323	0.9182	Certainty
28184	0.9424195813549121	0.5098282713596367	0.9184	Certainty
28183	0.9423861432488464	0.5098108788986269	0.9185	Certainty
28181	0.9423192670367151	0.5098115751747632	0.9186	Certainty
28179	0.9422523908245837	0.5098477589694453	0.9188	Certainty
28177	0.9421855146124524	0.5098484579621677	0.9191	Certainty
28173	0.9420517621881896	0.5099208462002627	0.9192	Certainty
28169	0.9419180097639269	0.5099222549611275	0.9193	Certainty
28167	0.9418511335517956	0.5098874569531722	0.9194	Certainty
28166	0.9418176954457299	0.5099055598949087	0.9195	Certainty
28165	0.9417842573396643	0.5098881590626664	0.9196	Certainty
28164	0.9417508192335986	0.5099062633148701	0.9197	Certainty
28162	0.9416839430214673	0.5099424756764435	0.92	Certainty
28160	0.9416170668093359	0.5099076704545454	0.9201	Certainty
28159	0.9415836287032703	0.5099257786142973	0.9203	Certainty
28153	0.9413830000668763	0.5099278940077434	0.9206	Certainty
28149	0.9412492476426135	0.5099293047710398	0.9207	Certainty
28148	0.9412158095365478	0.5099118942731278	0.9208	Certainty
28144	0.9410820571122852	0.5098777714610574	0.921	Certainty
28141	0.9409817427940882	0.509896592160904	0.9211	Certainty
28140	0.9409483046880225	0.5099147121535181	0.9212	Certainty
28136	0.9408145522637598	0.5099161216946261	0.9213	Certainty
28135	0.940781114157694	0.5099342456015639	0.9214	Certainty
28133	0.9407142379455627	0.5099349518359222	0.9218	Certainty
28132	0.940680799839497	0.5099175316365705	0.9219	Certainty
28130	0.9406139236273657	0.5099537859936011	0.9223	Certainty
28127	0.9405136093091687	0.5100081771962882	0.9224	Certainty
28126	0.940480171203103	0.5100263101756382	0.9225	Certainty
28125	0.9404467330970374	0.5100444444444444	0.9229	Certainty
28124	0.9404132949909717	0.5100270231830465	0.923	Certainty
28120	0.940279542566709	0.5100284495021337	0.9231	Certainty
28118	0.9402126663545777	0.5100291628138559	0.9232	Certainty
28116	0.9401457901424464	0.5100654431640347	0.9235	Certainty
28114	0.940078913930315	0.510066159208935	0.9236	Certainty
28113	0.9400454758242494	0.5100487319033898	0.9238	Certainty
28112	0.9400120377181836	0.5100668753557199	0.9239	Certainty
28108	0.9398782852939209	0.5100683079550306	0.924	Certainty
28107	0.9398448471878553	0.5100508770057282	0.9241	Certainty
28104	0.9397445328696583	0.5099985767150583	0.9242	Certainty
28102	0.9396776566575269	0.5099637036509856	0.9243	Certainty
28100	0.9396107804453956	0.5099288256227757	0.9244	Certainty
28099	0.9395773423393299	0.5099469732018933	0.9245	Certainty
28092	0.9393432755968701	0.5099672504627653	0.9246	Certainty
28090	0.9392763993847388	0.5099679601281595	0.9248	Certainty
28089	0.9392429612786731	0.5099505144362562	0.925	Certainty
28088	0.9392095231726075	0.5099686698946169	0.9251	Certainty
28087	0.9391760850665418	0.5099512229857229	0.9252	Certainty
28086	0.9391426469604761	0.5099337748344371	0.9254	Certainty
28084	0.9390757707483448	0.5099700897308076	0.9259	Certainty
28083	0.9390423326422791	0.5099882491186839	0.926	Certainty
28082	0.9390088945362135	0.5100064097998718	0.9261	Certainty
28081	0.9389754564301478	0.5099889605071044	0.9263	Certainty
28080	0.9389420183240821	0.5100071225071225	0.9265	Certainty
28079	0.9389085802180165	0.5100252858007763	0.9267	Certainty
28076	0.9388082658998195	0.5100085482262431	0.9269	Certainty
28072	0.9386745134755567	0.5099743516671417	0.9271	Certainty
28068	0.938540761051294	0.5099401453612655	0.9272	Certainty
28067	0.9385073229452284	0.509922685003741	0.9273	Certainty
28065	0.938440446733097	0.5099233921254231	0.9276	Certainty
28064	0.9384070086270314	0.5099415621436716	0.9278	Certainty
28063	0.9383735705209657	0.5099240993478958	0.928	Certainty
28062	0.9383401324149	0.5099066353075333	0.9282	Certainty
28060	0.9382732562027687	0.509871703492516	0.9284	Certainty
28057	0.9381729418845717	0.5098549381615995	0.9287	Certainty
28053	0.938039189460309	0.5099276369728728	0.9288	Certainty
28052	0.9380057513542432	0.5099101668330244	0.9289	Certainty
28051	0.9379723132481776	0.5099283448005418	0.929	Certainty
28044	0.9377382465057179	0.5098416773641421	0.9293	Certainty
28042	0.9376713702935866	0.5098423792882105	0.9294	Certainty
28038	0.9375376178693239	0.5098081175547471	0.9296	Certainty
28035	0.9374373035511269	0.5097913322632424	0.9297	Certainty
28031	0.9373035511268641	0.5098284042667047	0.9298	Certainty
28028	0.9372032368086671	0.5098116169544741	0.9301	Certainty
28024	0.9370694843844045	0.5097773337139595	0.9302	Certainty
28023	0.9370360462783388	0.5097955251043785	0.9303	Certainty
28021	0.9369691700662075	0.5098319117804504	0.9304	Certainty
28019	0.9369022938540761	0.5098683036510939	0.9305	Certainty
28014	0.9367351033237478	0.509887913186264	0.9306	Certainty
28011	0.9366347890055507	0.509871122059191	0.9309	Certainty
28010	0.936601350899485	0.5098536237058193	0.931	Certainty
28007	0.936501036581288	0.5098725318670333	0.9311	Certainty
28005	0.9364341603691567	0.5098732369219782	0.9313	Certainty
28004	0.936400722263091	0.5098914440794172	0.9315	Certainty
28001	0.936300407944894	0.5098389343237741	0.9316	Certainty
28000	0.9362669698388283	0.5098571428571429	0.9321	Certainty
27998	0.936200093626697	0.5098935638259876	0.9322	Certainty
27997	0.9361666555206313	0.5099117762617423	0.9323	Certainty
27995	0.9360997793085	0.509876763707805	0.9326	Certainty
27992	0.935999464990303	0.5098599599885681	0.9327	Certainty
27991	0.9359660268842372	0.5098424493587225	0.9329	Certainty
27988	0.9358657125660402	0.5098970987566099	0.933	Certainty
27984	0.9357319601417776	0.5098627787307033	0.9334	Certainty
27983	0.9356985220357119	0.5098452631955116	0.9336	Certainty
27982	0.9356650839296462	0.5098277464084054	0.9337	Certainty
27978	0.9355313315053836	0.5097576667381514	0.9339	Certainty
27976	0.9354644552932522	0.5097583643122676	0.934	Certainty
27972	0.9353307028689894	0.5098312598312599	0.9341	Certainty
27971	0.9352972647629239	0.5098137356547853	0.9342	Certainty
27970	0.9352638266568581	0.5098319628173043	0.9343	Certainty
27969	0.9352303885507924	0.5098501912832064	0.9344	Certainty
27967	0.9351635123386611	0.509815139271284	0.9345	Certainty
27965	0.9350966361265298	0.5097800822456642	0.9347	Certainty
27962	0.9349963218083328	0.5097990129461412	0.9351	Certainty
27961	0.9349628837022671	0.5097814813490219	0.9354	Certainty
27960	0.9349294455962014	0.5097639484978541	0.9356	Certainty
27959	0.9348960074901358	0.5097464143925033	0.9358	Certainty
27957	0.9348291312780044	0.5097471116357263	0.9359	Certainty
27956	0.9347956931719388	0.5097295750465016	0.9361	Certainty
27954	0.9347288169598074	0.5097302711597624	0.9362	Certainty
27950	0.9345950645355448	0.509695885509839	0.9365	Certainty
27949	0.934561626429479	0.5096783426956242	0.9369	Certainty
27939	0.9342272453688223	0.5097175990550843	0.9371	Certainty
27938	0.9341938072627567	0.5097358436538049	0.9372	Certainty
27937	0.934160369156691	0.5097182947345814	0.9373	Certainty
27934	0.934060054838494	0.5097372377747548	0.9374	Certainty
27933	0.9340266167324283	0.5097554863423192	0.9376	Certainty
27930	0.9339263024142312	0.509702828499821	0.9377	Certainty
27929	0.9338928643081655	0.509721078448924	0.9378	Certainty
27928	0.9338594262020999	0.5097393297049556	0.9379	Certainty
27925	0.9337591118839029	0.5097224709042077	0.9382	Certainty
27923	0.9336922356717715	0.5096873545106185	0.9384	Certainty
27916	0.9334581689293119	0.5096002292592062	0.9385	Certainty
27915	0.9334247308232462	0.5095826616514418	0.9392	Certainty
27911	0.9332909783989835	0.5096198631363978	0.9393	Certainty
27910	0.9332575402929179	0.5096381225367251	0.9394	Certainty
27907	0.9331572259747208	0.5096212419822983	0.9396	Certainty
27905	0.9330903497625894	0.509621931553485	0.9397	Certainty
27901	0.9329565973383268	0.5096233109924375	0.94	Certainty
27898	0.9328562830201298	0.5096422682629579	0.9402	Certainty
27897	0.9328228449140641	0.509660536975302	0.9403	Certainty
27896	0.9327894068079984	0.5096429595640952	0.9404	Certainty
27894	0.9327225305958671	0.5096078009607801	0.9406	Certainty
27892	0.9326556543837357	0.5095726373153593	0.9407	Certainty
27891	0.9326222162776701	0.5095550536015202	0.9409	Certainty
27890	0.9325887781716043	0.5095733237719613	0.941	Certainty
27888	0.932521901959473	0.509609868043603	0.9411	Certainty
27886	0.9324550257473416	0.5095746969805637	0.9412	Certainty
27881	0.9322878352170133	0.5095584806857717	0.9413	Certainty
27877	0.9321540827927506	0.5095239803422176	0.9415	Certainty
27876	0.932120644686685	0.5095063854211508	0.9418	Certainty
27875	0.9320872065806193	0.5094887892376682	0.9419	Certainty
27874	0.9320537684745536	0.5095070675181173	0.9421	Certainty
27872	0.9319868922624223	0.5094718714121699	0.9422	Certainty
27866	0.9317862636260282	0.5094380248331299	0.9423	Certainty
27865	0.9317528255199625	0.5094204198815718	0.9425	Certainty
27864	0.9317193874138969	0.5094028136663795	0.9426	Certainty
27863	0.9316859493078312	0.509385206187417	0.9428	Certainty
27862	0.9316525112017655	0.5094034886224966	0.9429	Certainty
27857	0.9314853206714372	0.5094590228667839	0.943	Certainty
27853	0.9313515682471745	0.5093885757369044	0.9431	Certainty
27850	0.9312512539289775	0.509407540394973	0.9435	Certainty
27848	0.9311843777168461	0.5093723068083884	0.9436	Certainty
27846	0.9311175015047147	0.5094088917618329	0.9437	Certainty
27843	0.9310171871865177	0.5094278633767912	0.9438	Certainty
27841	0.9309503109743864	0.5094285406414999	0.944	Certainty
27840	0.9309168728683207	0.5094468390804597	0.9441	Certainty
27839	0.9308834347622551	0.5094651388340098	0.9443	Certainty
27838	0.9308499966561894	0.5094475177814498	0.9446	Certainty
27837	0.9308165585501237	0.5094298954628732	0.9447	Certainty
27834	0.9307162442319267	0.5094488754760365	0.9448	Certainty
27831	0.9306159299137297	0.5094678595810427	0.9449	Certainty
27830	0.9305824918076641	0.5094861660079051	0.945	Certainty
27829	0.9305490537015983	0.5094685400122174	0.9451	Certainty
27827	0.930482177489467	0.509469220541201	0.9453	Certainty
27826	0.9304487393834013	0.5094515920362251	0.9454	Certainty
27825	0.9304153012773356	0.5094699011680144	0.9455	Certainty
27824	0.93038186317127	0.5094522714203565	0.9457	Certainty
27822	0.9303149869591386	0.5094529509021638	0.9458	Certainty
27819	0.9302146726409416	0.5094359969804809	0.9459	Certainty
27815	0.9300809202166789	0.5094014021211577	0.946	Certainty
27813	0.9300140440045476	0.5094020781648869	0.9461	Certainty
27809	0.9298802915802848	0.5094034305440684	0.9462	Certainty
27806	0.9297799772620878	0.5093504998921096	0.9464	Certainty
27805	0.9297465391560222	0.5093328538032728	0.9467	Certainty
27799	0.9295459105196282	0.5092629231267312	0.9469	Certainty
27786	0.9291112151407744	0.5094292089541496	0.947	Certainty
27779	0.9288771483983147	0.509485582634364	0.9471	Certainty
27777	0.9288102721861834	0.5094862656154372	0.9472	Certainty
27774	0.9287099578679864	0.5095052927198099	0.9473	Certainty
27773	0.9286765197619207	0.5094876318726821	0.9474	Certainty
27771	0.9286096435497894	0.5094883151488964	0.9476	Certainty
27767	0.9284758911255266	0.5094896819966147	0.9477	Certainty
27761	0.9282752624891326	0.5094557112495948	0.9478	Certainty
27758	0.9281749481709356	0.5094026947186396	0.9479	Certainty
27756	0.9281080719588043	0.5093673439976942	0.948	Certainty
27754	0.9280411957466729	0.5094040498666859	0.9481	Certainty
27752	0.9279743195345416	0.5094047275872009	0.9482	Certainty
27751	0.9279408814284759	0.5094230838528341	0.9484	Certainty
27750	0.9279074433224103	0.5094414414414414	0.9485	Certainty
27748	0.9278405671102788	0.5094421219547355	0.9486	Certainty
27746	0.9277736908981475	0.5094788437973041	0.9487	Certainty
27744	0.9277068146860162	0.5094434832756632	0.9488	Certainty
27743	0.9276733765799505	0.509425801102981	0.9489	Certainty
