Time	RSS	CPU
5560	3.1g	750.0
5562	3.0g	200.0
5564	3.0g	100.0
5566	3.0g	1185
5568	3.0g	1138
5570	3.0g	1138
5572	3.0g	1200
5575	3.0g	1200
5577	3.0g	1200
5579	3.0g	1100
5581	3.0g	1185
5583	3.0g	1200
5585	3.0g	1200
5587	3.0g	1200
5590	3.0g	1200
5592	3.0g	1169
5594	3.0g	1200
5596	3.0g	1200
5598	3.0g	1200
5600	3.0g	1200
5602	3.0g	1200
5604	3.0g	1185
5607	3.0g	1200
5609	3.0g	1200
5611	3.0g	1150
5613	3.0g	1200
5615	3.0g	1200
5617	3.0g	1185
5619	3.0g	1177
5622	3.0g	1200
5624	3.0g	1200
5626	3.0g	1177
5628	3.0g	1185
5630	3.0g	1129
5632	3.0g	1200
5634	3.0g	1177
5637	3.0g	1200
5639	3.0g	1185
5641	3.0g	1200
5643	3.0g	1200
5645	3.0g	1108
5647	3.0g	1185
5649	3.0g	1185
5651	3.0g	1200
5654	3.0g	1200
5656	3.0g	1138
5658	3.0g	1200
5660	3.0g	1200
5662	3.0g	1200
5664	3.0g	1200
5666	3.0g	1200
5669	3.0g	1200
5671	3.0g	1200
5673	3.0g	1185
5675	3.0g	1171
5677	3.0g	1200
5679	3.0g	1200
5681	3.0g	1200
5683	3.0g	1200
5686	3.0g	1200
5688	3.0g	1200
5690	3.0g	1200
5692	3.0g	1136
5694	3.0g	1121
5696	3.0g	1146
5698	3.0g	1136
5700	3.0g	1169
5703	3.0g	1200
5705	3.0g	1200
5707	3.0g	1138
5709	3.0g	1154
5711	3.0g	1185
5713	3.0g	1200
5715	3.0g	1200
5718	3.0g	1200
5720	3.0g	1200
5722	3.0g	1200
5724	3.0g	1200
5726	2.9g	392.9
5728	2.9g	883.3
5730	2.9g	1100
5732	2.9g	1177
5734	2.9g	1200
5736	2.9g	1157
5739	2.9g	1200
5741	2.9g	1200
5743	2.9g	1169
5745	2.9g	1200
5747	2.9g	200.0
5749	2.9g	1200
5751	2.9g	1200
5754	2.9g	1200
5756	2.9g	1200
5758	2.9g	1200
5760	2.9g	1146
5762	2.9g	1200
5764	2.9g	984.6
5766	2.9g	1200
5768	3.0g	1200
5770	3.0g	1146
